Year,Month,Day,temperature,humidity,precipitation
2015,5,2,11.35,71.5,0
2015,5,1,12.6,72,0
2015,4,30,11.3,70.5,0
2015,4,29,10.85,73.5,0
2015,4,28,12.25,79,1.2
2015,4,27,13.9,84,4
2015,4,26,9.69,67,0.6
2015,4,25,8.6,77,5.8
2015,4,24,8.5,80,16.4
2015,4,23,7.8,77,8.8
2015,4,22,10.15,55,0
2015,4,21,11.7,82.5,4.2
2015,4,20,11.8,74.5,0
2015,4,19,9.5,81,0
2015,4,18,9.65,79.5,0
2015,4,17,9.94,77.5,0
2015,4,16,8.85,73.5,0
2015,4,15,7.85,69,0
2015,4,14,7.65,76,0.6
2015,4,13,7.19,84,5.8
2015,4,12,7.75,70.5,1
2015,4,11,8.8,63,0
2015,4,10,9.5,74.5,1.6
2015,4,9,10.05,66,0
2015,4,8,8.55,72.5,0
2015,4,7,8.05,75.5,0
2015,4,6,7.85,73.5,0
2015,4,5,5.95,81.5,0
2015,4,4,7.2,74.5,0
2015,4,3,8.6,75.5,1.4
2015,4,2,7.75,75,0
2015,4,1,8.1,74,0
2015,3,31,9.5,75.5,4.2
2015,3,30,13.25,80,1.8
2015,3,29,9.4,92.5,19.8
2015,3,28,11.7,76,3
2015,3,27,12.35,83,2.8
2015,3,26,14.75,84,0
2015,3,25,9.05,94,30.2
2015,3,24,9,76.5,0
2015,3,23,8.5,87.5,6.4
2015,3,22,8.9,79.5,5.2
2015,3,21,10.15,84,10.4
2015,3,20,10.65,87.5,20
2015,3,19,10,85,14.2
2015,3,18,9.55,73,0
2015,3,17,6.94,79,0
2015,3,16,6.75,83.5,0.2
2015,3,15,7.35,90.5,13.6
2015,3,14,11,76.5,15.4
2015,3,13,9.55,86.5,1.2
2015,3,12,12.75,78,0
2015,3,11,10.35,85.5,8.2
2015,3,10,5.69,97,0
2015,3,9,5.5,93,0
2015,3,8,5.9,92,0
2015,3,7,5.94,84.5,0
2015,3,6,5.55,86,0
2015,3,5,5.19,69,0
2015,3,4,3.2,61.5,0
2015,3,3,3.45,49.5,0
2015,3,2,5.3,77,0
2015,3,1,3.8,79.5,2.4
2015,2,28,4,58.5,0
2015,2,27,5.9,75,2.8
2015,2,26,7.19,87,1
2015,2,25,5.65,89,2.4
2015,2,24,4.55,87.5,0
2015,2,23,4.3,83,0
2015,2,22,4.5,84,0
2015,2,21,5.3,83,0
2015,2,20,7.2,89,0
2015,2,19,8.6,90,0
2015,2,18,7.55,79,0.2
2015,2,17,4.25,91,0
2015,2,16,4.64,89.5,0
2015,2,15,6.35,88.5,0
2015,2,14,7.1,92,0
2015,2,13,10.19,91.5,4.2
2015,2,12,9.35,93.5,10
2015,2,11,8.94,92.5,0
2015,2,10,10.05,91,9.6
2015,2,9,9.1,94,17.4
2015,2,8,11.65,82.5,1.6
2015,2,7,10.65,92.5,11.4
2015,2,6,11.55,90.5,11.8
2015,2,5,9.85,93,26.2
2015,2,4,5.75,93,3.4
2015,2,3,7.8,94,4.2
2015,2,2,7.75,91.5,3.8
2015,2,1,7.05,92.5,3.4
2015,1,31,4.95,96,0
2015,1,30,3.5,92,0
2015,1,29,4.94,89.5,0
2015,1,28,6,92,0
2015,1,27,9.05,93.5,0
2015,1,26,8.44,89.5,0
2015,1,25,9.85,91.5,0
2015,1,24,11.1,96.5,9.8
2015,1,23,9.75,95.5,31.6
2015,1,22,6.7,95.5,10.8
2015,1,21,2.59,88.5,0.6
2015,1,20,4.75,83,0
2015,1,19,6.05,85,0.2
2015,1,18,8.4,83.5,16.8
2015,1,17,6,84,6.8
2015,1,16,9.05,78.5,2.8
2015,1,15,4.2,84,6.2
2015,1,14,1.15,97,0
2015,1,13,3.1,98.5,0
2015,1,12,4.95,94,0
2015,1,11,6.6,97.5,1.4
2015,1,10,6.2,94,3.2
2015,1,9,5.05,90.5,1.2
2015,1,8,4.19,99,0
2015,1,7,5.45,98.5,0
2015,1,6,7.45,95.5,0
2015,1,5,6.94,96,20
2015,1,4,4.09,95.5,38
2015,1,3,2.15,91.5,2.8
2015,1,2,1.85,89.5,3.8
2015,1,1,-0.9,82,0
2014,12,31,-1.45,75,0
2014,12,30,-1.8,56.5,0
2014,12,29,1.65,55,0
2014,12,28,1.25,87.5,0
2014,12,27,5,92.5,11
2014,12,26,3,90.5,0
2014,12,25,3.55,85,0
2014,12,24,5,91.5,0
2014,12,23,6.35,90.5,5.8
2014,12,22,6.2,89.5,0
2014,12,21,6.6,88,2.4
2014,12,20,7.5,88.5,25.6
2014,12,19,7.65,87.5,4.8
2014,12,18,7.8,89.5,7.6
2014,12,17,6.95,91.5,2.4
2014,12,16,6.19,80.5,3
2014,12,15,2.1,77,0
2014,12,14,3.45,82.5,0
2014,12,13,4.95,94.5,0
2014,12,12,8.19,83,0.2
2014,12,11,10.19,82,9.8
2014,12,10,11.6,89.5,25.8
2014,12,9,12.64,80.5,22.6
2014,12,8,9.19,83.5,15
2014,12,7,7.65,90,0
2014,12,6,7.19,95.5,22.8
2014,12,5,5.35,98,4.6
2014,12,4,0.89,87,4.2
2014,12,3,0.54,83.5,0
2014,12,2,-0.94,79.5,0
2014,12,1,-2.19,75.5,0
2014,11,30,-4.5,72,0
2014,11,29,-2.6,70,2
2014,11,28,7.35,80,2.6
2014,11,27,12.2,88.5,6.2
2014,11,26,8.55,94.5,8
2014,11,25,6.5,94.5,29.6
2014,11,24,5.4,90.5,6.8
2014,11,23,7.15,88.5,9.8
2014,11,22,7.25,83.5,0.2
2014,11,21,9,90.5,26.8
2014,11,20,8.19,81.5,7.8
2014,11,19,5.2,87,0
2014,11,18,2.85,84.5,0
2014,11,17,0.89,81,0
2014,11,16,0.54,73.5,0
2014,11,15,0.55,65,0
2014,11,14,0.34,59,0
2014,11,13,1,64,0
2014,11,12,2.15,44,0
2014,11,11,4.95,52.5,0
2014,11,10,5.25,84,0
2014,11,9,7.35,92,14.2
2014,11,8,6.9,89.5,0
2014,11,7,9.39,88.5,0.8
2014,11,6,13.1,84.5,26.2
2014,11,5,11.1,88.5,5.8
2014,11,4,11.55,88,4.4
2014,11,3,10.85,96,26.6
2014,11,2,7.9,94,9.2
2014,11,1,7.6,89,0
2014,10,31,10.55,94.5,4.8
2014,10,30,12,89,15.6
2014,10,29,13.8,77,5.2
2014,10,28,11.35,88.5,14.6
2014,10,27,10.35,78,1.6
2014,10,26,8.5,88,0.2
2014,10,25,10.7,89,31.6
2014,10,24,11.25,80,0.6
2014,10,23,10.3,87,11.8
2014,10,22,13,86.5,23.6
2014,10,21,13.35,83,5
2014,10,20,14.8,88,5
2014,10,19,17.14,79.5,2.2
2014,10,18,15.25,86.5,0.2
2014,10,17,13.05,85,12.8
2014,10,16,13.25,78,0
2014,10,15,11.5,93,16.4
2014,10,14,12.8,84,2.8
2014,10,13,13.8,82,16.6
2014,10,12,11.64,88.5,4.4
2014,10,11,12.85,86,4.8
2014,10,10,13.15,92.5,2.2
2014,10,9,15.5,88.5,0
2014,10,8,14.39,92.5,0
2014,10,7,14.3,92.5,0
2014,10,6,15.4,91,0
2014,10,5,17.1,87.5,0
2014,10,4,16.55,88,1.4
2014,10,3,12.1,77.5,0.4
2014,10,2,11.85,79.5,0
2014,10,1,12.39,80.5,0
2014,9,30,15.2,79,0
2014,9,29,13.55,93,8.2
2014,9,28,13.15,90,0
2014,9,27,14.3,89.5,0
2014,9,26,15.05,92.5,11.2
2014,9,25,16.64,77.5,0
2014,9,24,17.6,84,12
2014,9,23,16.39,84.5,10.4
2014,9,22,18.29,75,0
2014,9,21,17.05,76,0
2014,9,20,15.05,88.5,0
2014,9,19,16.8,89,4.2
2014,9,18,16.2,91,0.6
2014,9,17,17.25,85,1.2
2014,9,16,16.55,70.5,0
2014,9,15,16.64,72.5,0
2014,9,14,16.45,73,0
2014,9,13,15.64,75,0
2014,9,12,13.5,70.5,0
2014,9,11,12.89,57.5,0
2014,9,10,16.25,69,0.2
2014,9,9,16.3,80,0
2014,9,8,17.6,79.5,0
2014,9,7,16.5,78.5,0
2014,9,6,17.85,75.5,0
2014,9,5,16.04,85,0
2014,9,4,14.9,82.5,0
2014,9,3,15,84,0
2014,9,2,15.75,88,13.2
2014,9,1,17,71.5,0
2014,8,31,17.8,72.5,0
2014,8,30,16.2,80.5,0
2014,8,29,17.75,73.5,0
2014,8,28,19.35,76,0
2014,8,27,21.1,75,0
2014,8,26,20.39,76.5,0
2014,8,25,18.75,82,0
2014,8,24,18.35,79.5,0
2014,8,23,18,78.5,0
2014,8,22,17.25,79,0
2014,8,21,17.85,72,0
2014,8,20,18.14,76.5,0
2014,8,19,20.5,79,0
2014,8,18,18.85,85,0
2014,8,17,20.05,81.5,0
2014,8,16,19.5,83,0
2014,8,15,20.25,80,7
2014,8,14,18.25,85,2.2
2014,8,13,18,86,7.2
2014,8,12,20.75,82.5,0.2
2014,8,11,21.9,70.5,0
2014,8,10,19.45,74.5,0
2014,8,9,17.7,74,0
2014,8,8,18.25,72,0
2014,8,7,18.7,70.5,0
2014,8,6,18.7,82.5,0
2014,8,5,20.1,73,0
2014,8,4,20.75,77,0
2014,8,3,20.1,75,0
2014,8,2,20.79,75,0
2014,8,1,20.2,75,0
2014,7,31,19.7,76,0
2014,7,30,19,74,0
2014,7,29,20.14,71.5,0
2014,7,28,19.3,74.5,0
2014,7,27,18.6,76.5,0
2014,7,26,18.45,70,0
2014,7,25,16.35,74,0
2014,7,24,16.8,79,7
2014,7,23,16.6,86.5,6.6
2014,7,22,18.6,67,0
2014,7,21,17.7,66,0
2014,7,20,17.25,75,0
2014,7,19,19.7,74.5,0
2014,7,18,19.14,70,0
2014,7,17,20,67.5,0
2014,7,16,19.64,74,0
2014,7,15,19.05,73,0
2014,7,14,21.85,62.5,0
2014,7,13,21.25,75.5,0
2014,7,12,20.7,69,0
2014,7,11,19.5,73,0
2014,7,10,18.45,76,0
2014,7,9,19.25,74,0
2014,7,8,19.05,80,0
2014,7,7,18.64,85.5,0
2014,7,6,19.35,84,1.6
2014,7,5,17.14,76.5,0.6
2014,7,4,15.8,71.5,0.6
2014,7,3,17.6,65,0
2014,7,2,21.2,67.5,0
2014,7,1,21.05,65.5,0
2014,6,30,17.05,78.5,0
2014,6,29,16.8,74.5,0
2014,6,28,16.14,81.5,6.8
2014,6,27,16.25,82,5.4
2014,6,26,18.25,72,0
2014,6,25,17.2,80,0
2014,6,24,17.2,79.5,0
2014,6,23,17.8,71.5,1.2
2014,6,22,15.7,71.5,0
2014,6,21,14.05,69,0
2014,6,20,13.2,66.5,0
2014,6,19,15.9,76.5,5
2014,6,18,15.39,68.5,0
2014,6,17,16.3,72.5,0
2014,6,16,13.5,76.5,11.2
2014,6,15,14.39,79.5,0.2
2014,6,14,12.85,88,3.8
2014,6,13,16.14,77.5,0.6
2014,6,12,16.85,76.5,0
2014,6,11,14.8,71,0
2014,6,10,15.3,76,2.6
2014,6,9,15.95,67.5,0
2014,6,8,18.05,73,0
2014,6,7,17.1,70,0
2014,6,6,14.15,71.5,0
2014,6,5,14.85,68.5,0
2014,6,4,14.4,70,0
2014,6,3,15.75,73.5,0
2014,6,2,14.8,85,0
2014,6,1,14.6,81,0
2014,5,31,13.6,80,0
2014,5,30,13.2,82,0
2014,5,29,14,81,9.5
2014,5,28,13.35,79.5,2.8
2014,5,27,13.3,76.5,0
2014,5,26,14.9,75,3.8
2014,5,25,13.1,85,2
2014,5,24,15,72,0
2014,5,23,16.1,87,15
2014,5,22,16.2,76.5,0.2
2014,5,21,14.9,71,0
2014,5,20,16.25,76.5,0
2014,5,19,14.95,80,0
2014,5,18,14.35,76,0
2014,5,17,15.6,68.5,0
2014,5,16,16.14,69,0
2014,5,15,17.39,77.5,0
2014,5,14,15.95,75.5,0
2014,5,13,16.8,74.5,0
2014,5,12,15.35,62.5,0
2014,5,11,13.4,73,0
2014,5,10,11.95,75.5,0.2
2014,5,9,12.6,72,1.8
2014,5,8,12.8,79.5,17.6
2014,5,7,12.4,72.5,0
2014,5,6,11.45,77,0
2014,5,5,11.6,83,6.2
2014,5,4,10.25,88.5,18.2
2014,5,3,11.55,79.5,1.6
2014,5,2,15.5,71.5,2
2014,5,1,15.45,67,0
2014,4,30,13.05,72.5,0
2014,4,29,13.15,67,0
2014,4,28,9.15,65,2
2014,4,27,9.65,74.5,3
2014,4,26,9.15,64,1.2
2014,4,25,8.35,77.5,0
2014,4,24,10.4,75,9.2
2014,4,23,10,72.5,1.8
2014,4,22,10.95,68.5,1.6
2014,4,21,10.8,83,1
2014,4,20,9.65,70,0
2014,4,19,9.6,74,3
2014,4,18,10.7,67,0
2014,4,17,9.65,87.5,19.6
2014,4,16,9.3,91.5,14.8
2014,4,15,11.25,68,1.4
2014,4,14,10.55,60.5,0
2014,4,13,9.1,59.5,0
2014,4,12,9.5,76.5,0
2014,4,11,11.45,76.5,0
2014,4,10,8.3,70.5,0
2014,4,9,9.4,68,0
2014,4,8,12.15,84.5,3
2014,4,7,12.05,84,2.2
2014,4,6,9.25,78,0.2
2014,4,5,7.7,86,5.6
2014,4,4,10.25,72.5,2.2
2014,4,3,8.44,78,10.2
2014,4,2,8.15,72,0
2014,4,1,7.25,75,0
2014,3,31,6.3,83,0
2014,3,30,8.55,74.5,3.2
2014,3,29,9.44,86.5,4.4
2014,3,28,8.69,85,11.8
2014,3,27,8.94,84,4.4
2014,3,26,8.8,76,6.4
2014,3,25,10.19,76.5,6.4
2014,3,24,7.4,75,0
2014,3,23,4.3,78.5,0
2014,3,22,3.59,80.5,1.8
2014,3,21,4.64,69.5,0
2014,3,20,5.95,70.5,0
2014,3,19,7.25,80,11.8
2014,3,18,5.3,81.5,0.8
2014,3,17,6.69,68,0
2014,3,16,7.44,81.5,2.2
2014,3,15,8.05,84,11.6
2014,3,14,8.94,81,10
2014,3,13,7.44,81,1.8
2014,3,12,5.5,82,0
2014,3,11,6.2,78.5,0
2014,3,10,7.19,84.5,0
2014,3,9,9.19,77,1.8
2014,3,8,8.4,89,23.6
2014,3,7,9.1,82.5,0
2014,3,6,9.1,89.5,18.2
2014,3,5,7.6,90,17
2014,3,4,3.65,88,8.8
2014,3,3,5.95,88,3.4
2014,3,2,1.3,82.5,10.2
2014,3,1,1.75,60.5,0.4
2014,2,28,5.05,74.5,0
2014,2,27,4.75,91.5,0
2014,2,26,2.7,92.5,0
2014,2,25,1.05,89.5,0
2014,2,24,0.3,94,21.6
2014,2,23,0.5,94,9.2
2014,2,22,0.95,86,8.6
2014,2,21,3.35,69.5,0
2014,2,20,5.6,73,4.4
2014,2,19,5.55,71,3.8
2014,2,18,6.15,82.5,17.6
2014,2,17,6.15,83,0.2
2014,2,16,5.15,83,12.6
2014,2,15,6.35,79,12
2014,2,14,8.05,78.5,10.6
2014,2,13,7.6,79,1.4
2014,2,12,6.75,80,19.4
2014,2,11,3.45,82.5,12
2014,2,10,4,80,8.4
2014,2,9,-1.25,61.5,0
2014,2,8,-3.5,55.5,0
2014,2,7,-1.9,53,0
2014,2,6,-4.4,39.5,0
2014,2,5,-3.45,34.5,0
2014,2,4,-1.95,39,0
2014,2,3,0.25,48.5,0
2014,2,2,2.3,72,0
2014,2,1,0.99,74.5,0
2014,1,31,2.9,75.5,0
2014,1,30,4.55,87,5.6
2014,1,29,6.25,91,6
2014,1,28,6.1,92.5,1.2
2014,1,27,2.85,97,0
2014,1,26,2.7,99,0
2014,1,25,4.7,87.5,0
2014,1,24,3.4,99,0
2014,1,23,2.65,96,0
2014,1,22,4.55,89,0
2014,1,21,2.85,90.5,0
2014,1,20,3.2,92,0
2014,1,19,3.7,90,0
2014,1,18,3.45,93,0
2014,1,17,4.55,95.5,0
2014,1,16,3.5,93.5,0
2014,1,15,5.85,95.5,0
2014,1,14,7.65,91,0
2014,1,13,7.65,88,0
2014,1,12,5.09,83,8.8
2014,1,11,7.15,80.5,38.2
2014,1,10,5.5,89,18.8
2014,1,9,5.35,90,17
2014,1,8,6.85,90.5,19.8
2014,1,7,4.09,90,12.2
2014,1,6,0.25,89.5,0
2014,1,5,0.65,86.5,0
2014,1,4,1,85.5,0
2014,1,3,3.65,82.5,0
2014,1,2,6.35,88.5,13.8
2014,1,1,4.75,94.5,0.8
2013,12,31,6.15,94.5,2.2
2013,12,30,5.9,91.5,0
2013,12,29,3.59,95,1.2
2013,12,28,4.09,91.5,0
2013,12,27,5.75,93,2.1
2013,12,26,6.1,87.5,6.6
2013,12,25,1.95,86.5,0
2013,12,24,4.55,91.5,0
2013,12,23,6.1,89,10
2013,12,22,3.05,96.5,9.8
2013,12,21,1.75,93,1.4
2013,12,20,0.5,93.5,11.2
2013,12,19,-0.7,73.5,0
2013,12,18,2.65,81.5,0
2013,12,17,3.15,94,0.6
2013,12,16,4.15,92,0
2013,12,15,5.69,92,0.2
2013,12,14,6.65,93.5,0.4
2013,12,13,4.9,97,5.2
2013,12,12,1.9,88.5,3.4
2013,12,11,1.8,84.5,0
2013,12,10,0.05,93,1.8
2013,12,9,-2.15,72.5,0.4
2013,12,8,-4.35,55.5,0
2013,12,7,-5.9,49,0
2013,12,6,-3.95,43,0
2013,12,5,-2.8,55.5,0
2013,12,4,-1.29,62,0
2013,12,3,0.1,66.5,0
2013,12,2,3.1,78.5,0.6
2013,12,1,8.44,84.5,15
2013,11,30,7.25,95.5,17.8
2013,11,29,8.15,90,4.8
2013,11,28,5.8,83,0.4
2013,11,27,5.95,86.5,0
2013,11,26,3.9,85,0
2013,11,25,5.05,84.5,0
2013,11,24,3.5,89.5,0
2013,11,23,2.15,86.5,0
2013,11,22,1.4,80.5,0
2013,11,21,0.14,78,0
2013,11,20,0.39,74.5,0
2013,11,19,3.6,65.5,2.6
2013,11,18,7.15,90,10.8
2013,11,17,6.4,79,0
2013,11,16,4.45,80.5,0.2
2013,11,15,7.3,85.5,13.8
2013,11,14,8.9,87.5,0.6
2013,11,13,10.6,81.5,0
2013,11,12,11.15,86,3
2013,11,11,9,77.5,0
2013,11,10,6.44,88,0
2013,11,9,7.85,87,2.2
2013,11,8,8.94,80,2.4
2013,11,7,8.35,90.5,15.6
2013,11,6,6.55,82.5,0
2013,11,5,5.7,82,1.6
2013,11,4,3.4,78,0
2013,11,3,5.25,84,0
2013,11,2,8,88.5,46.6
2013,11,1,10.85,93.5,0.8
2013,10,31,9.6,95,7.6
2013,10,30,7.3,77.5,3.2
2013,10,29,6.9,65.5,0
2013,10,28,8.19,61.5,0
2013,10,27,10.95,74.5,1.2
2013,10,26,10.25,88.5,0
2013,10,25,8.25,94.5,0
2013,10,24,6.75,99.5,0
2013,10,23,7.85,99.5,0
2013,10,22,8.19,99.5,0
2013,10,21,8.55,97.5,0
2013,10,20,9.3,93,0
2013,10,19,8.65,95.5,0
2013,10,18,7.69,99,0
2013,10,17,7.85,95,0
2013,10,16,8.8,92.5,0
2013,10,15,8.85,91.5,0
2013,10,14,8.1,90,0
2013,10,13,8.1,83.5,0
2013,10,12,9.05,87.5,0
2013,10,11,7.45,87.5,0
2013,10,10,10.1,82,0
2013,10,9,9.5,72,0
2013,10,8,10.85,78,0
2013,10,7,13.2,79,3.8
2013,10,6,14.6,72.5,0
2013,10,5,13.7,80.5,0
2013,10,4,9.35,86,0
2013,10,3,8,88.5,0
2013,10,2,8.94,91,11.4
2013,10,1,10.95,79,10.2
2013,9,30,11.9,81.5,2.2
2013,9,29,11.25,85.5,19.2
2013,9,28,12.55,89,35.4
2013,9,27,11.35,87.5,11
2013,9,26,11.35,83,0
2013,9,25,11.5,83.5,0.4
2013,9,24,12.3,78.5,0.2
2013,9,23,13.9,75.5,2.6
2013,9,22,14.35,87.5,13.3
2013,9,21,15.65,78.5,5.8
2013,9,20,15.95,78.5,6.6
2013,9,19,16.14,72.5,0
2013,9,18,15.25,73,0
2013,9,17,15.35,84.5,0
2013,9,16,15.85,91,24.8
2013,9,15,15.95,93.5,7.6
2013,9,14,16,94,0
2013,9,13,17.39,86.5,0
2013,9,12,19.14,79,0
2013,9,11,18.8,81.5,0
2013,9,10,17.5,86.5,0
2013,9,9,16.89,86,0
2013,9,8,16.7,89.5,0
2013,9,7,18.55,85,0
2013,9,6,17.64,87,0.4
2013,9,5,15.7,94,3.4
2013,9,4,16.55,91,0
2013,9,3,17.95,83,10
2013,9,2,18.95,79,1
2013,9,1,18.25,76,0
2013,8,31,15.75,87,0
2013,8,30,18.45,78.5,12
2013,8,29,19.3,89.5,19.2
2013,8,28,19.1,86,5.4
2013,8,27,19.1,78,6.8
2013,8,26,18.85,68.5,0
2013,8,25,17.7,69,0
2013,8,24,18.25,78,1.4
2013,8,23,18.55,75.5,1.6
2013,8,22,17.95,70.5,0
2013,8,21,17.2,74,0
2013,8,20,17.14,72.5,0
2013,8,19,18.1,70,0
2013,8,18,18.6,74.5,0
2013,8,17,20.45,74,0
2013,8,16,19.64,79,0
2013,8,15,19.5,82,1
2013,8,14,19.5,74.5,0.6
2013,8,13,18.55,71.5,0
2013,8,12,18.75,72,0
2013,8,11,18.1,77.5,2
2013,8,10,19.95,69.5,0
2013,8,9,18.89,76,0
2013,8,8,19.14,76,0
2013,8,7,19.6,68,0
2013,8,6,18.7,69.5,0
2013,8,5,18.79,74,0
2013,8,4,18.7,81.5,0
2013,8,3,18.64,80,0.8
2013,8,2,16.45,84.5,5.6
2013,8,1,17.85,76,0.6
2013,7,31,19.14,72,0
2013,7,30,18.75,71,0
2013,7,29,17.85,73,0
2013,7,28,16.95,74.5,0
2013,7,27,18.2,70.5,0
2013,7,26,18.14,71.5,0
2013,7,25,18.14,74,0
2013,7,24,18.89,73.5,0
2013,7,23,18.89,68.5,0
2013,7,22,18.25,77.5,0
2013,7,21,16.89,77,0
2013,7,20,18.5,75.5,0
2013,7,19,18.25,78.5,0
2013,7,18,18.39,74,0
2013,7,17,20.35,69.5,0
2013,7,16,18.89,73.5,0
2013,7,15,19.7,66.5,0
2013,7,14,17.3,70,0
2013,7,13,16.35,70,0
2013,7,12,15.95,65.5,0
2013,7,11,16.45,61.5,0
2013,7,10,18.75,68,0
2013,7,9,19.1,76,0
2013,7,8,17.5,79,0
2013,7,7,17.45,77,0
2013,7,6,18.1,75,0
2013,7,5,17.04,74.5,0
2013,7,4,16.85,75.5,0
2013,7,3,18.5,67,0
2013,7,2,20.5,70,0
2013,7,1,22.5,75,0
2013,6,30,21,78.5,0
2013,6,29,20.45,82.5,0
2013,6,28,17.79,89,0
2013,6,27,17.75,84,5.6
2013,6,26,17.25,79,3.8
2013,6,25,16.64,81.5,3.2
2013,6,24,16.2,86.5,14.6
2013,6,23,14.85,83.5,1.2
2013,6,22,17.89,69.5,0
2013,6,21,15.9,81.5,0.4
2013,6,20,14.2,89,13.4
2013,6,19,16.7,74,0
2013,6,18,16.45,73,0.4
2013,6,17,18.45,66.5,0
2013,6,16,17.79,70,0
2013,6,15,13.85,80.5,0
2013,6,14,14.9,74.5,0.4
2013,6,13,14.1,69.5,0
2013,6,12,14.6,73.5,2
2013,6,11,15.39,62.5,0
2013,6,10,14.1,62.5,0
2013,6,9,14.85,70.5,0.6
2013,6,8,14.8,70.5,0
2013,6,7,16.2,73,0
2013,6,6,17.2,72,0
2013,6,5,17.39,76,0
2013,6,4,15.9,70,0
2013,6,3,14.5,76,0
2013,6,2,15,73,0
2013,6,1,14.75,69.5,0.2
2013,5,31,13.9,70.5,0
2013,5,30,12.35,78,0.2
2013,5,29,12.15,87.5,4.2
2013,5,28,12.8,84.5,21
2013,5,27,13.75,78,7.6
2013,5,26,13.75,72.5,0.6
2013,5,25,12.85,67,0.2
2013,5,24,12.55,67.5,0
2013,5,23,11.55,71.5,5.2
2013,5,22,11.9,72.5,0.6
2013,5,21,10.19,82,3.2
2013,5,20,13.35,71.5,0
2013,5,19,14.25,72,0
2013,5,18,13.75,75.5,0.4
2013,5,17,12.35,83,1.2
2013,5,16,14.05,79.5,1.8
2013,5,15,13.4,72,0.6
2013,5,14,12.05,65,0
2013,5,13,13.65,80,2.2
2013,5,12,15.85,87,11.8
2013,5,11,17.45,70.5,5.2
2013,5,10,14.45,78.5,0
2013,5,9,13.9,76,0
2013,5,8,14.7,75.5,0
2013,5,7,15.7,71,0
2013,5,6,16.05,59.5,0
2013,5,5,15.35,67,0
2013,5,4,13.9,75,0
2013,5,3,11.05,76.5,0
2013,5,2,10.1,71.5,0
2013,5,1,8.5,61.5,0
2013,4,30,7.65,56.5,0
2013,4,29,9.3,60,0
2013,4,28,10.05,63,0
2013,4,27,11.45,75,2.8
2013,4,26,11.15,65.5,0
2013,4,25,11.75,63,0
2013,4,24,10.05,64,0
2013,4,23,9.65,62,0
2013,4,22,7.15,66.5,0
2013,4,21,8.4,71,3.2
2013,4,20,10.9,79,1.2
2013,4,19,9.85,87.5,23.2
2013,4,18,8.25,88,18.8
2013,4,17,9.94,66.5,0
2013,4,16,8.4,61,0
2013,4,15,9.44,65,0.4
2013,4,14,7,76,0
2013,4,13,7.15,75,0.8
2013,4,12,5.65,79,10.2
2013,4,11,8.75,63.5,0
2013,4,10,10.7,80,17.2
2013,4,9,9.19,82,2.2
2013,4,8,10.19,72,0
2013,4,7,8.05,79.5,1.6
2013,4,6,10,69.5,6.6
2013,4,5,11.14,82,10.4
2013,4,4,10.75,81,17.2
2013,4,3,10.25,77.5,0
2013,4,2,11.55,73.5,0
2013,4,1,10.4,77,0
2013,3,31,10.05,76,0
2013,3,30,9,78.5,0
2013,3,29,9.6,77.5,0
2013,3,28,10.1,79,0
2013,3,27,8.75,77.5,0
2013,3,26,8.1,73.5,0
2013,3,25,8.35,66.5,0
2013,3,24,6.15,61.5,0
2013,3,23,4.84,67,0
2013,3,22,4.55,68.5,0
2013,3,21,5.8,69,0
2013,3,20,7.7,77.5,13.2
2013,3,19,6,69.5,5.2
2013,3,18,6.65,68.5,0.8
2013,3,17,6.65,65,0
2013,3,16,7.35,78,2.2
2013,3,15,10.05,74.5,2
2013,3,14,9.8,71,11.4
2013,3,13,10.25,80,17.2
2013,3,12,7.85,81,17.6
2013,3,11,6.45,70.5,2.2
2013,3,10,6.3,73,0
2013,3,9,6.05,66,0
2013,3,8,3.99,77,0
2013,3,7,5.69,77,6.2
2013,3,6,5.8,75.5,0.6
2013,3,5,5.35,66.5,1.6
2013,3,4,3.5,67,0
2013,3,3,5.75,67.5,0
2013,3,2,7.8,77,13.2
2013,3,1,8.55,83,14.6
2013,2,28,4.2,80,14.4
2013,2,27,4.34,74.5,1.8
2013,2,26,3.85,73.5,4.2
2013,2,25,7.05,66.5,4
2013,2,24,5.7,77.5,5
2013,2,23,4.3,65.5,0.2
2013,2,22,6.85,70.5,17.4
2013,2,21,5.6,76,2.6
2013,2,20,2.3,81,2.6
2013,2,19,5.4,71.5,0
2013,2,18,4.65,77,2.6
2013,2,17,5.4,70,0
2013,2,16,8,75,2.6
2013,2,15,6.15,80,0.2
2013,2,14,6,82.5,2.4
2013,2,13,6.69,75,0
2013,2,12,7.3,80,0.4
2013,2,11,5.2,85.5,0.6
2013,2,10,3.09,76.5,0
2013,2,9,4.9,80.5,0.2
2013,2,8,3.55,78,0
2013,2,7,5.9,69,0.2
2013,2,6,6.69,78,4.6
2013,2,5,7,81,5.6
2013,2,4,6.25,83,0.6
2013,2,3,5.15,90.5,2.2
2013,2,2,2.4,90.5,0
2013,2,1,7.2,84.5,0
2013,1,31,7.75,91,3.6
2013,1,30,5.44,91.5,0.6
2013,1,29,5.45,86,1.4
2013,1,28,4.09,84,1.2
2013,1,27,4.4,88.5,2.4
2013,1,26,5.09,85.5,0.6
2013,1,25,6.55,83.5,2.4
2013,1,24,4.95,85.5,5.6
2013,1,23,4.05,88.5,10.2
2013,1,22,0.34,90,0
2013,1,21,1.5,97,0
2013,1,20,0.99,96,0
2013,1,19,1.79,94,0
2013,1,18,1.29,90,0
